country,coverage,measure,year,month,flights
TUR,INTL,CAF_PAS,2021,M12,33346
GBR,INTL,CAF_PAS,2021,M12,
AUT,"NAT",CAF_PAS,2021,M12,197
BEL,"NAT",CAF_PAS,2021,M12,3
BGR,"NAT",CAF_PAS,2021,M12,161
CHE,"NAT",CAF_PAS,2021,M12,259
CYP,"NAT",CAF_PAS,2021,M12,0
CZE,"NAT",CAF_PAS,2021,M12,43
DEU,"NAT",CAF_PAS,2021,M12,8126
DNK,"NAT",CAF_PAS,2021,M12,2277
EST,"NAT",CAF_PAS,2021,M12,214
GRC,"NAT",CAF_PAS,2021,M12,6954
ESP,"NAT",CAF_PAS,2021,M12,26529
FIN,"NAT",CAF_PAS,2021,M12,2434
FRA,"NAT",CAF_PAS,2021,M12,18901
HRV,"NAT",CAF_PAS,2021,M12,559
HUN,"NAT",CAF_PAS,2021,M12,4
IRL,"NAT",CAF_PAS,2021,M12,228
ISL,"NAT",CAF_PAS,2021,M12,851
ITA,"NAT",CAF_PAS,2021,M12,18329
LTU,"NAT",CAF_PAS,2021,M12,1
LUX,"NAT",CAF_PAS,2021,M12,3
LVA,"NAT",CAF_PAS,2021,M12,0
MNE,"NAT",CAF_PAS,2021,M12,0
MKD,"NAT",CAF_PAS,2021,M12,0
MLT,"NAT",CAF_PAS,2021,M12,0
NLD,"NAT",CAF_PAS,2021,M12,2
NOR,"NAT",CAF_PAS,2021,M12,17432
POL,"NAT",CAF_PAS,2021,M12,1729
PRT,"NAT",CAF_PAS,2021,M12,3595
ROU,"NAT",CAF_PAS,2021,M12,989
RS,"NAT",CAF_PAS,2021,M12,
SWE,"NAT",CAF_PAS,2021,M12,4847
SVN,"NAT",CAF_PAS,2021,M12,0
SVK,"NAT",CAF_PAS,2021,M12,23
TUR,"NAT",CAF_PAS,2021,M12,19392
GBR,"NAT",CAF_PAS,2021,M12,
AUT,TOTAL,CAF_PAS,2021,M12,12635
BEL,TOTAL,CAF_PAS,2021,M12,13474
BGR,TOTAL,CAF_PAS,2021,M12,3439
CHE,TOTAL,CAF_PAS,2021,M12,22003
CYP,TOTAL,CAF_PAS,2021,M12,3219
CZE,TOTAL,CAF_PAS,2021,M12,5591
DEU,TOTAL,CAF_PAS,2021,M12,76738
DNK,TOTAL,CAF_PAS,2021,M12,15575
EST,TOTAL,CAF_PAS,2021,M12,2162
GRC,TOTAL,CAF_PAS,2021,M12,16013
ESP,TOTAL,CAF_PAS,2021,M12,86380
FIN,TOTAL,CAF_PAS,2021,M12,11113
FRA,TOTAL,CAF_PAS,2021,M12,66378
HRV,TOTAL,CAF_PAS,2021,M12,2877
HUN,TOTAL,CAF_PAS,2021,M12,5935
IRL,TOTAL,CAF_PAS,2021,M12,13924
ISL,TOTAL,CAF_PAS,2021,M12,2925
ITA,TOTAL,CAF_PAS,2021,M12,63218
LTU,TOTAL,CAF_PAS,2021,M12,3240
LUX,TOTAL,CAF_PAS,2021,M12,3231
LVA,TOTAL,CAF_PAS,2021,M12,3746
MNE,TOTAL,CAF_PAS,2021,M12,818
MKD,TOTAL,CAF_PAS,2021,M12,1053
MLT,TOTAL,CAF_PAS,2021,M12,2821
NLD,TOTAL,CAF_PAS,2021,M12,31208
NOR,TOTAL,CAF_PAS,2021,M12,26855
POL,TOTAL,CAF_PAS,2021,M12,21453
PRT,TOTAL,CAF_PAS,2021,M12,23274
ROU,TOTAL,CAF_PAS,2021,M12,9812
RS,TOTAL,CAF_PAS,2021,M12,
SWE,TOTAL,CAF_PAS,2021,M12,16198
SVN,TOTAL,CAF_PAS,2021,M12,639
SVK,TOTAL,CAF_PAS,2021,M12,1443
TUR,TOTAL,CAF_PAS,2021,M12,52738
GBR,TOTAL,CAF_PAS,2021,M12,
AUT,INTL,CAF_PAS,2021,M11,12650
BEL,INTL,CAF_PAS,2021,M11,14059
BGR,INTL,CAF_PAS,2021,M11,2791
CHE,INTL,CAF_PAS,2021,M11,18605
CYP,INTL,CAF_PAS,2021,M11,3788
CZE,INTL,CAF_PAS,2021,M11,5325
DEU,INTL,CAF_PAS,2021,M11,69537
DNK,INTL,CAF_PAS,2021,M11,13370
EST,INTL,CAF_PAS,2021,M11,1851
GRC,INTL,CAF_PAS,2021,M11,9455
ESP,INTL,CAF_PAS,2021,M11,57903
FIN,INTL,CAF_PAS,2021,M11,6667
FRA,INTL,CAF_PAS,2021,M11,46583
HRV,INTL,CAF_PAS,2021,M11,2041
HUN,INTL,CAF_PAS,2021,M11,5544
IRL,INTL,CAF_PAS,2021,M11,11811
ISL,INTL,CAF_PAS,2021,M11,1889
ITA,INTL,CAF_PAS,2021,M11,42935
LTU,INTL,CAF_PAS,2021,M11,3145
LUX,INTL,CAF_PAS,2021,M11,3099
LVA,INTL,CAF_PAS,2021,M11,3702
MNE,INTL,CAF_PAS,2021,M11,841
MKD,INTL,CAF_PAS,2021,M11,830
MLT,INTL,CAF_PAS,2021,M11,2808
NLD,INTL,CAF_PAS,2021,M11,29408
NOR,INTL,CAF_PAS,2021,M11,9040
POL,INTL,CAF_PAS,2021,M11,18579
PRT,INTL,CAF_PAS,2021,M11,19236
ROU,INTL,CAF_PAS,2021,M11,7595
RS,INTL,CAF_PAS,2021,M11,
SWE,INTL,CAF_PAS,2021,M11,11045
SVN,INTL,CAF_PAS,2021,M11,590
SVK,INTL,CAF_PAS,2021,M11,1506
TUR,INTL,CAF_PAS,2021,M11,33431
GBR,INTL,CAF_PAS,2021,M11,
AUT,"NAT",CAF_PAS,2021,M11,297
BEL,"NAT",CAF_PAS,2021,M11,6
BGR,"NAT",CAF_PAS,2021,M11,144
CHE,"NAT",CAF_PAS,2021,M11,216
CYP,"NAT",CAF_PAS,2021,M11,0
CZE,"NAT",CAF_PAS,2021,M11,32
DEU,"NAT",CAF_PAS,2021,M11,10016
DNK,"NAT",CAF_PAS,2021,M11,2499
EST,"NAT",CAF_PAS,2021,M11,205
GRC,"NAT",CAF_PAS,2021,M11,7178
ESP,"NAT",CAF_PAS,2021,M11,24255
FIN,"NAT",CAF_PAS,2021,M11,2103
FRA,"NAT",CAF_PAS,2021,M11,17416
HRV,"NAT",CAF_PAS,2021,M11,574
HUN,"NAT",CAF_PAS,2021,M11,1
IRL,"NAT",CAF_PAS,2021,M11,230
ISL,"NAT",CAF_PAS,2021,M11,919
ITA,"NAT",CAF_PAS,2021,M11,17498
LTU,"NAT",CAF_PAS,2021,M11,1
LUX,"NAT",CAF_PAS,2021,M11,2
LVA,"NAT",CAF_PAS,2021,M11,0
MNE,"NAT",CAF_PAS,2021,M11,0
MKD,"NAT",CAF_PAS,2021,M11,0
MLT,"NAT",CAF_PAS,2021,M11,0
NLD,"NAT",CAF_PAS,2021,M11,6
NOR,"NAT",CAF_PAS,2021,M11,19331
POL,"NAT",CAF_PAS,2021,M11,1709
PRT,"NAT",CAF_PAS,2021,M11,3551
ROU,"NAT",CAF_PAS,2021,M11,787
RS,"NAT",CAF_PAS,2021,M11,
SWE,"NAT",CAF_PAS,2021,M11,5234
SVN,"NAT",CAF_PAS,2021,M11,0
SVK,"NAT",CAF_PAS,2021,M11,14
TUR,"NAT",CAF_PAS,2021,M11,21188
GBR,"NAT",CAF_PAS,2021,M11,
AUT,TOTAL,CAF_PAS,2021,M11,12947
BEL,TOTAL,CAF_PAS,2021,M11,14065
BGR,TOTAL,CAF_PAS,2021,M11,2935
CHE,TOTAL,CAF_PAS,2021,M11,18821
CYP,TOTAL,CAF_PAS,2021,M11,3788
CZE,TOTAL,CAF_PAS,2021,M11,5357
DEU,TOTAL,CAF_PAS,2021,M11,79553
DNK,TOTAL,CAF_PAS,2021,M11,15869
EST,TOTAL,CAF_PAS,2021,M11,2056
GRC,TOTAL,CAF_PAS,2021,M11,16633
ESP,TOTAL,CAF_PAS,2021,M11,82158
FIN,TOTAL,CAF_PAS,2021,M11,8770
FRA,TOTAL,CAF_PAS,2021,M11,63999
HRV,TOTAL,CAF_PAS,2021,M11,2615
HUN,TOTAL,CAF_PAS,2021,M11,5545
IRL,TOTAL,CAF_PAS,2021,M11,12041
ISL,TOTAL,CAF_PAS,2021,M11,2808
ITA,TOTAL,CAF_PAS,2021,M11,60433
LTU,TOTAL,CAF_PAS,2021,M11,3146
LUX,TOTAL,CAF_PAS,2021,M11,3101
LVA,TOTAL,CAF_PAS,2021,M11,3702
MNE,TOTAL,CAF_PAS,2021,M11,841
MKD,TOTAL,CAF_PAS,2021,M11,830
MLT,TOTAL,CAF_PAS,2021,M11,2808
NLD,TOTAL,CAF_PAS,2021,M11,29414
NOR,TOTAL,CAF_PAS,2021,M11,28371
POL,TOTAL,CAF_PAS,2021,M11,20288
PRT,TOTAL,CAF_PAS,2021,M11,22787
ROU,TOTAL,CAF_PAS,2021,M11,8382
RS,TOTAL,CAF_PAS,2021,M11,
SWE,TOTAL,CAF_PAS,2021,M11,16279
SVN,TOTAL,CAF_PAS,2021,M11,590
SVK,TOTAL,CAF_PAS,2021,M11,1520
TUR,TOTAL,CAF_PAS,2021,M11,54619
GBR,TOTAL,CAF_PAS,2021,M11,
AUT,INTL,CAF_PAS,2021,M10,14931
BEL,INTL,CAF_PAS,2021,M10,15743
BGR,INTL,CAF_PAS,2021,M10,3934
CHE,INTL,CAF_PAS,2021,M10,23994
CYP,INTL,CAF_PAS,2021,M10,6435
CZE,INTL,CAF_PAS,2021,M10,5848
DEU,INTL,CAF_PAS,2021,M10,87591
DNK,INTL,CAF_PAS,2021,M10,14548
EST,INTL,CAF_PAS,2021,M10,1746
GRC,INTL,CAF_PAS,2021,M10,30205
ESP,INTL,CAF_PAS,2021,M10,75911
FIN,INTL,CAF_PAS,2021,M10,6132
FRA,INTL,CAF_PAS,2021,M10,50342
HRV,INTL,CAF_PAS,2021,M10,5663
HUN,INTL,CAF_PAS,2021,M10,5514
IRL,INTL,CAF_PAS,2021,M10,11892
ISL,INTL,CAF_PAS,2021,M10,2393
ITA,INTL,CAF_PAS,2021,M10,51533
LTU,INTL,CAF_PAS,2021,M10,3260
LUX,INTL,CAF_PAS,2021,M10,3242
LVA,INTL,CAF_PAS,2021,M10,3946
MNE,INTL,CAF_PAS,2021,M10,1086
MKD,INTL,CAF_PAS,2021,M10,1061
MLT,INTL,CAF_PAS,2021,M10,3622
NLD,INTL,CAF_PAS,2021,M10,33743
NOR,INTL,CAF_PAS,2021,M10,9095
POL,INTL,CAF_PAS,2021,M10,20030
PRT,INTL,CAF_PAS,2021,M10,22790
ROU,INTL,CAF_PAS,2021,M10,9769
RS,INTL,CAF_PAS,2021,M10,
SWE,INTL,CAF_PAS,2021,M10,10972
SVN,INTL,CAF_PAS,2021,M10,693
SVK,INTL,CAF_PAS,2021,M10,1959
TUR,INTL,CAF_PAS,2021,M10,52415
GBR,INTL,CAF_PAS,2021,M10,
AUT,"NAT",CAF_PAS,2021,M10,296
BEL,"NAT",CAF_PAS,2021,M10,3
BGR,"NAT",CAF_PAS,2021,M10,248
CHE,"NAT",CAF_PAS,2021,M10,239
CYP,"NAT",CAF_PAS,2021,M10,8
CZE,"NAT",CAF_PAS,2021,M10,56
DEU,"NAT",CAF_PAS,2021,M10,9468
DNK,"NAT",CAF_PAS,2021,M10,2568
EST,"NAT",CAF_PAS,2021,M10,199
GRC,"NAT",CAF_PAS,2021,M10,8711
ESP,"NAT",CAF_PAS,2021,M10,28102
FIN,"NAT",CAF_PAS,2021,M10,1868
FRA,"NAT",CAF_PAS,2021,M10,19121
HRV,"NAT",CAF_PAS,2021,M10,798
HUN,"NAT",CAF_PAS,2021,M10,8
IRL,"NAT",CAF_PAS,2021,M10,240
ISL,"NAT",CAF_PAS,2021,M10,1160
ITA,"NAT",CAF_PAS,2021,M10,18706
LTU,"NAT",CAF_PAS,2021,M10,1
LUX,"NAT",CAF_PAS,2021,M10,2
LVA,"NAT",CAF_PAS,2021,M10,0
MNE,"NAT",CAF_PAS,2021,M10,0
MKD,"NAT",CAF_PAS,2021,M10,0
MLT,"NAT",CAF_PAS,2021,M10,0
NLD,"NAT",CAF_PAS,2021,M10,16
NOR,"NAT",CAF_PAS,2021,M10,18396
POL,"NAT",CAF_PAS,2021,M10,1565
PRT,"NAT",CAF_PAS,2021,M10,4186
ROU,"NAT",CAF_PAS,2021,M10,938
RS,"NAT",CAF_PAS,2021,M10,
SWE,"NAT",CAF_PAS,2021,M10,5194
SVN,"NAT",CAF_PAS,2021,M10,0
SVK,"NAT",CAF_PAS,2021,M10,27
TUR,"NAT",CAF_PAS,2021,M10,25196
GBR,"NAT",CAF_PAS,2021,M10,
AUT,TOTAL,CAF_PAS,2021,M10,15227
BEL,TOTAL,CAF_PAS,2021,M10,15746
BGR,TOTAL,CAF_PAS,2021,M10,4182
CHE,TOTAL,CAF_PAS,2021,M10,24233
CYP,TOTAL,CAF_PAS,2021,M10,6443
CZE,TOTAL,CAF_PAS,2021,M10,5904
DEU,TOTAL,CAF_PAS,2021,M10,97059
DNK,TOTAL,CAF_PAS,2021,M10,17116
EST,TOTAL,CAF_PAS,2021,M10,1945
GRC,TOTAL,CAF_PAS,2021,M10,38916
ESP,TOTAL,CAF_PAS,2021,M10,104013
FIN,TOTAL,CAF_PAS,2021,M10,8000
FRA,TOTAL,CAF_PAS,2021,M10,69463
HRV,TOTAL,CAF_PAS,2021,M10,6461
HUN,TOTAL,CAF_PAS,2021,M10,5522
IRL,TOTAL,CAF_PAS,2021,M10,12132
ISL,TOTAL,CAF_PAS,2021,M10,3553
ITA,TOTAL,CAF_PAS,2021,M10,70239
LTU,TOTAL,CAF_PAS,2021,M10,3261
LUX,TOTAL,CAF_PAS,2021,M10,3244
LVA,TOTAL,CAF_PAS,2021,M10,3946
MNE,TOTAL,CAF_PAS,2021,M10,1086
MKD,TOTAL,CAF_PAS,2021,M10,1061
MLT,TOTAL,CAF_PAS,2021,M10,3622
NLD,TOTAL,CAF_PAS,2021,M10,33759
NOR,TOTAL,CAF_PAS,2021,M10,27491
POL,TOTAL,CAF_PAS,2021,M10,21595
PRT,TOTAL,CAF_PAS,2021,M10,26976
ROU,TOTAL,CAF_PAS,2021,M10,10707
RS,TOTAL,CAF_PAS,2021,M10,
SWE,TOTAL,CAF_PAS,2021,M10,16166
SVN,TOTAL,CAF_PAS,2021,M10,693
SVK,TOTAL,CAF_PAS,2021,M10,1986
TUR,TOTAL,CAF_PAS,2021,M10,77611
GBR,TOTAL,CAF_PAS,2021,M10,
AUT,INTL,CAF_PAS,2021,M09,15233
BEL,INTL,CAF_PAS,2021,M09,16216
BGR,INTL,CAF_PAS,2021,M09,5610
CHE,INTL,CAF_PAS,2021,M09,21833
CYP,INTL,CAF_PAS,2021,M09,5875
CZE,INTL,CAF_PAS,2021,M09,6556
DEU,INTL,CAF_PAS,2021,M09,81799
DNK,INTL,CAF_PAS,2021,M09,13337
EST,INTL,CAF_PAS,2021,M09,1659
GRC,INTL,CAF_PAS,2021,M09,39908
ESP,INTL,CAF_PAS,2021,M09,74282
FIN,INTL,CAF_PAS,2021,M09,5074
FRA,INTL,CAF_PAS,2021,M09,50546
HRV,INTL,CAF_PAS,2021,M09,7685
HUN,INTL,CAF_PAS,2021,M09,5286
IRL,INTL,CAF_PAS,2021,M09,11064
ISL,INTL,CAF_PAS,2021,M09,2757
ITA,INTL,CAF_PAS,2021,M09,53694
LTU,INTL,CAF_PAS,2021,M09,3042
LUX,INTL,CAF_PAS,2021,M09,3190
LVA,INTL,CAF_PAS,2021,M09,3743
MNE,INTL,CAF_PAS,2021,M09,1813
MKD,INTL,CAF_PAS,2021,M09,1256
MLT,INTL,CAF_PAS,2021,M09,3526
NLD,INTL,CAF_PAS,2021,M09,32889
NOR,INTL,CAF_PAS,2021,M09,7994
POL,INTL,CAF_PAS,2021,M09,22160
PRT,INTL,CAF_PAS,2021,M09,21840
ROU,INTL,CAF_PAS,2021,M09,11158
RS,INTL,CAF_PAS,2021,M09,4716
SWE,INTL,CAF_PAS,2021,M09,10496
SVN,INTL,CAF_PAS,2021,M09,724
SVK,INTL,CAF_PAS,2021,M09,2257
TUR,INTL,CAF_PAS,2021,M09,51423
GBR,INTL,CAF_PAS,2021,M09,
AUT,"NAT",CAF_PAS,2021,M09,273
BEL,"NAT",CAF_PAS,2021,M09,8
BGR,"NAT",CAF_PAS,2021,M09,294
CHE,"NAT",CAF_PAS,2021,M09,239
CYP,"NAT",CAF_PAS,2021,M09,9
CZE,"NAT",CAF_PAS,2021,M09,93
DEU,"NAT",CAF_PAS,2021,M09,8024
DNK,"NAT",CAF_PAS,2021,M09,2635
EST,"NAT",CAF_PAS,2021,M09,206
GRC,"NAT",CAF_PAS,2021,M09,10626
ESP,"NAT",CAF_PAS,2021,M09,29773
FIN,"NAT",CAF_PAS,2021,M09,1772
FRA,"NAT",CAF_PAS,2021,M09,19399
HRV,"NAT",CAF_PAS,2021,M09,813
HUN,"NAT",CAF_PAS,2021,M09,7
IRL,"NAT",CAF_PAS,2021,M09,246
ISL,"NAT",CAF_PAS,2021,M09,1136
ITA,"NAT",CAF_PAS,2021,M09,21479
LTU,"NAT",CAF_PAS,2021,M09,1
LUX,"NAT",CAF_PAS,2021,M09,1
LVA,"NAT",CAF_PAS,2021,M09,0
MNE,"NAT",CAF_PAS,2021,M09,0
MKD,"NAT",CAF_PAS,2021,M09,0
MLT,"NAT",CAF_PAS,2021,M09,0
NLD,"NAT",CAF_PAS,2021,M09,11
NOR,"NAT",CAF_PAS,2021,M09,18110
POL,"NAT",CAF_PAS,2021,M09,1470
PRT,"NAT",CAF_PAS,2021,M09,4657
ROU,"NAT",CAF_PAS,2021,M09,1080
RS,"NAT",CAF_PAS,2021,M09,2
SWE,"NAT",CAF_PAS,2021,M09,5096
SVN,"NAT",CAF_PAS,2021,M09,0
SVK,"NAT",CAF_PAS,2021,M09,29
TUR,"NAT",CAF_PAS,2021,M09,26291
GBR,"NAT",CAF_PAS,2021,M09,
AUT,TOTAL,CAF_PAS,2021,M09,15506
BEL,TOTAL,CAF_PAS,2021,M09,16224
BGR,TOTAL,CAF_PAS,2021,M09,5904
CHE,TOTAL,CAF_PAS,2021,M09,22072
CYP,TOTAL,CAF_PAS,2021,M09,5884
CZE,TOTAL,CAF_PAS,2021,M09,6649
DEU,TOTAL,CAF_PAS,2021,M09,89823
DNK,TOTAL,CAF_PAS,2021,M09,15972
EST,TOTAL,CAF_PAS,2021,M09,1865
GRC,TOTAL,CAF_PAS,2021,M09,50534
ESP,TOTAL,CAF_PAS,2021,M09,104055
FIN,TOTAL,CAF_PAS,2021,M09,6846
FRA,TOTAL,CAF_PAS,2021,M09,69945
HRV,TOTAL,CAF_PAS,2021,M09,8498
HUN,TOTAL,CAF_PAS,2021,M09,5293
IRL,TOTAL,CAF_PAS,2021,M09,11310
ISL,TOTAL,CAF_PAS,2021,M09,3893
ITA,TOTAL,CAF_PAS,2021,M09,75173
LTU,TOTAL,CAF_PAS,2021,M09,3043
LUX,TOTAL,CAF_PAS,2021,M09,3191
LVA,TOTAL,CAF_PAS,2021,M09,3743
MNE,TOTAL,CAF_PAS,2021,M09,1813
MKD,TOTAL,CAF_PAS,2021,M09,1256
MLT,TOTAL,CAF_PAS,2021,M09,3526
NLD,TOTAL,CAF_PAS,2021,M09,32900
NOR,TOTAL,CAF_PAS,2021,M09,26104
POL,TOTAL,CAF_PAS,2021,M09,23630
PRT,TOTAL,CAF_PAS,2021,M09,26497
ROU,TOTAL,CAF_PAS,2021,M09,12238
RS,TOTAL,CAF_PAS,2021,M09,4718
SWE,TOTAL,CAF_PAS,2021,M09,15592
SVN,TOTAL,CAF_PAS,2021,M09,724
SVK,TOTAL,CAF_PAS,2021,M09,2286
TUR,TOTAL,CAF_PAS,2021,M09,77714
GBR,TOTAL,CAF_PAS,2021,M09,
AUT,INTL,CAF_PAS,2021,M08,15761
BEL,INTL,CAF_PAS,2021,M08,16723
BGR,INTL,CAF_PAS,2021,M08,7310
CHE,INTL,CAF_PAS,2021,M08,24442
CYP,INTL,CAF_PAS,2021,M08,6344
CZE,INTL,CAF_PAS,2021,M08,6664
DEU,INTL,CAF_PAS,2021,M08,82940
DNK,INTL,CAF_PAS,2021,M08,12650
EST,INTL,CAF_PAS,2021,M08,1594
GRC,INTL,CAF_PAS,2021,M08,51318
ESP,INTL,CAF_PAS,2021,M08,82142
FIN,INTL,CAF_PAS,2021,M08,4713
FRA,INTL,CAF_PAS,2021,M08,60404
HRV,INTL,CAF_PAS,2021,M08,9239
HUN,INTL,CAF_PAS,2021,M08,5315
IRL,INTL,CAF_PAS,2021,M08,10639
ISL,INTL,CAF_PAS,2021,M08,3175
ITA,INTL,CAF_PAS,2021,M08,59902
LTU,INTL,CAF_PAS,2021,M08,3249
LUX,INTL,CAF_PAS,2021,M08,3143
LVA,INTL,CAF_PAS,2021,M08,3767
MNE,INTL,CAF_PAS,2021,M08,2415
MKD,INTL,CAF_PAS,2021,M08,1469
MLT,INTL,CAF_PAS,2021,M08,3898
NLD,INTL,CAF_PAS,2021,M08,34936
NOR,INTL,CAF_PAS,2021,M08,6704
POL,INTL,CAF_PAS,2021,M08,23136
PRT,INTL,CAF_PAS,2021,M08,23635
ROU,INTL,CAF_PAS,2021,M08,12223
RS,INTL,CAF_PAS,2021,M08,5793
SWE,INTL,CAF_PAS,2021,M08,10217
SVN,INTL,CAF_PAS,2021,M08,767
SVK,INTL,CAF_PAS,2021,M08,2507
TUR,INTL,CAF_PAS,2021,M08,57371
GBR,INTL,CAF_PAS,2021,M08,
AUT,"NAT",CAF_PAS,2021,M08,311
BEL,"NAT",CAF_PAS,2021,M08,5
BGR,"NAT",CAF_PAS,2021,M08,364
CHE,"NAT",CAF_PAS,2021,M08,236
CYP,"NAT",CAF_PAS,2021,M08,9
CZE,"NAT",CAF_PAS,2021,M08,59
DEU,"NAT",CAF_PAS,2021,M08,6445
DNK,"NAT",CAF_PAS,2021,M08,2444
EST,"NAT",CAF_PAS,2021,M08,224
GRC,"NAT",CAF_PAS,2021,M08,12915
ESP,"NAT",CAF_PAS,2021,M08,32947
FIN,"NAT",CAF_PAS,2021,M08,1613
FRA,"NAT",CAF_PAS,2021,M08,21863
HRV,"NAT",CAF_PAS,2021,M08,848
HUN,"NAT",CAF_PAS,2021,M08,4
IRL,"NAT",CAF_PAS,2021,M08,193
ISL,"NAT",CAF_PAS,2021,M08,1559
ITA,"NAT",CAF_PAS,2021,M08,26767
LTU,"NAT",CAF_PAS,2021,M08,2
LUX,"NAT",CAF_PAS,2021,M08,1
LVA,"NAT",CAF_PAS,2021,M08,2
MNE,"NAT",CAF_PAS,2021,M08,0
MKD,"NAT",CAF_PAS,2021,M08,0
MLT,"NAT",CAF_PAS,2021,M08,0
NLD,"NAT",CAF_PAS,2021,M08,6
NOR,"NAT",CAF_PAS,2021,M08,16365
POL,"NAT",CAF_PAS,2021,M08,1541
PRT,"NAT",CAF_PAS,2021,M08,5390
ROU,"NAT",CAF_PAS,2021,M08,1084
RS,"NAT",CAF_PAS,2021,M08,7
SWE,"NAT",CAF_PAS,2021,M08,3876
SVN,"NAT",CAF_PAS,2021,M08,0
SVK,"NAT",CAF_PAS,2021,M08,9
TUR,"NAT",CAF_PAS,2021,M08,27989
GBR,"NAT",CAF_PAS,2021,M08,
AUT,TOTAL,CAF_PAS,2021,M08,16072
BEL,TOTAL,CAF_PAS,2021,M08,16728
BGR,TOTAL,CAF_PAS,2021,M08,7674
CHE,TOTAL,CAF_PAS,2021,M08,24678
CYP,TOTAL,CAF_PAS,2021,M08,6353
CZE,TOTAL,CAF_PAS,2021,M08,6723
DEU,TOTAL,CAF_PAS,2021,M08,89385
DNK,TOTAL,CAF_PAS,2021,M08,15094
EST,TOTAL,CAF_PAS,2021,M08,1818
GRC,TOTAL,CAF_PAS,2021,M08,64233
ESP,TOTAL,CAF_PAS,2021,M08,115089
FIN,TOTAL,CAF_PAS,2021,M08,6326
FRA,TOTAL,CAF_PAS,2021,M08,82267
HRV,TOTAL,CAF_PAS,2021,M08,10087
HUN,TOTAL,CAF_PAS,2021,M08,5319
IRL,TOTAL,CAF_PAS,2021,M08,10832
ISL,TOTAL,CAF_PAS,2021,M08,4734
ITA,TOTAL,CAF_PAS,2021,M08,86669
LTU,TOTAL,CAF_PAS,2021,M08,3251
LUX,TOTAL,CAF_PAS,2021,M08,3144
LVA,TOTAL,CAF_PAS,2021,M08,3769
MNE,TOTAL,CAF_PAS,2021,M08,2415
MKD,TOTAL,CAF_PAS,2021,M08,1469
MLT,TOTAL,CAF_PAS,2021,M08,3898
NLD,TOTAL,CAF_PAS,2021,M08,34942
NOR,TOTAL,CAF_PAS,2021,M08,23069
POL,TOTAL,CAF_PAS,2021,M08,24677
PRT,TOTAL,CAF_PAS,2021,M08,29025
ROU,TOTAL,CAF_PAS,2021,M08,13307
RS,TOTAL,CAF_PAS,2021,M08,5800
SWE,TOTAL,CAF_PAS,2021,M08,14093
SVN,TOTAL,CAF_PAS,2021,M08,767
SVK,TOTAL,CAF_PAS,2021,M08,2516
TUR,TOTAL,CAF_PAS,2021,M08,85360
GBR,TOTAL,CAF_PAS,2021,M08,
AUT,INTL,CAF_PAS,2021,M07,14007
BEL,INTL,CAF_PAS,2021,M07,15049
BGR,INTL,CAF_PAS,2021,M07,6290
CHE,INTL,CAF_PAS,2021,M07,22373
CYP,INTL,CAF_PAS,2021,M07,5709
CZE,INTL,CAF_PAS,2021,M07,6133
DEU,INTL,CAF_PAS,2021,M07,75476
DNK,INTL,CAF_PAS,2021,M07,11690
EST,INTL,CAF_PAS,2021,M07,1382
GRC,INTL,CAF_PAS,2021,M07,44123
ESP,INTL,CAF_PAS,2021,M07,73243
FIN,INTL,CAF_PAS,2021,M07,3780
FRA,INTL,CAF_PAS,2021,M07,54615
HRV,INTL,CAF_PAS,2021,M07,7583
HUN,INTL,CAF_PAS,2021,M07,4549
IRL,INTL,CAF_PAS,2021,M07,7771
ISL,INTL,CAF_PAS,2021,M07,2793
ITA,INTL,CAF_PAS,2021,M07,52014
LTU,INTL,CAF_PAS,2021,M07,2924
LUX,INTL,CAF_PAS,2021,M07,2855
LVA,INTL,CAF_PAS,2021,M07,3191
MNE,INTL,CAF_PAS,2021,M07,2209
MKD,INTL,CAF_PAS,2021,M07,1459
MLT,INTL,CAF_PAS,2021,M07,3556
NLD,INTL,CAF_PAS,2021,M07,31415
NOR,INTL,CAF_PAS,2021,M07,5600
POL,INTL,CAF_PAS,2021,M07,21213
PRT,INTL,CAF_PAS,2021,M07,20577
ROU,INTL,CAF_PAS,2021,M07,11231
RS,INTL,CAF_PAS,2021,M07,5704
SWE,INTL,CAF_PAS,2021,M07,9481
SVN,INTL,CAF_PAS,2021,M07,734
SVK,INTL,CAF_PAS,2021,M07,2453
TUR,INTL,CAF_PAS,2021,M07,53740
GBR,INTL,CAF_PAS,2021,M07,
AUT,"NAT",CAF_PAS,2021,M07,285
BEL,"NAT",CAF_PAS,2021,M07,4
BGR,"NAT",CAF_PAS,2021,M07,280
CHE,"NAT",CAF_PAS,2021,M07,244
CYP,"NAT",CAF_PAS,2021,M07,9
CZE,"NAT",CAF_PAS,2021,M07,50
DEU,"NAT",CAF_PAS,2021,M07,6440
DNK,"NAT",CAF_PAS,2021,M07,2161
EST,"NAT",CAF_PAS,2021,M07,236
GRC,"NAT",CAF_PAS,2021,M07,12888
ESP,"NAT",CAF_PAS,2021,M07,32143
FIN,"NAT",CAF_PAS,2021,M07,1323
FRA,"NAT",CAF_PAS,2021,M07,22994
HRV,"NAT",CAF_PAS,2021,M07,842
HUN,"NAT",CAF_PAS,2021,M07,4
IRL,"NAT",CAF_PAS,2021,M07,54
ISL,"NAT",CAF_PAS,2021,M07,1549
ITA,"NAT",CAF_PAS,2021,M07,24198
LTU,"NAT",CAF_PAS,2021,M07,2
